,PC1,PC2,KMeans,Hierarchical,DBSCAN,GMM
1485,-1.4422528360087774,-0.9726764541997815,1,1,0,1
1486,0.2772665824360727,-0.5760763082618471,2,1,0,2
1487,1.0197902741844476,-1.1000034801762941,2,1,0,2
1488,1.5999033424472717,1.2179527133138626,3,0,0,3
1489,2.952437166471941,-0.8269202127466021,3,0,0,3
1490,2.5179097448996965,0.4800335993854394,3,0,0,3
1491,-0.6801423971536652,0.9577752464844167,0,3,0,0
1492,0.5078754000034291,0.48266208575153197,0,3,0,3
1493,0.36923276249766473,1.2580345752686177,0,3,0,0
1494,1.8758790278317186,0.7185318396282918,3,0,0,3
1495,-1.4734955501892963,-1.1060503602648464,1,1,0,1
1496,-0.4196569382451851,-0.2731226882057521,2,1,0,2
1497,0.6812604002367544,0.100768117149286,0,0,0,2
1498,-1.6891466169905562,0.5425481455213936,1,2,0,1
1499,2.278864847100621,0.24765985963711226,3,0,0,3
1500,1.3532780301742198,-1.5322420586886396,2,0,0,3
1501,2.564551885347497,-0.009589513133063207,3,0,0,3
1502,1.8261424872809298,-0.7696705389460543,3,0,0,3
1503,-0.8509457711783904,0.09075936955079231,1,2,0,0
1504,-1.1954090085226126,-0.8348984422988305,1,1,0,1
1505,-1.371417492314829,-0.13772734624003583,1,2,0,1
1506,0.7490824878471216,0.6687922558985033,0,0,0,3
1507,0.6846778475605824,0.45010319616416233,0,0,0,3
1508,2.727117905242374,-1.2877406122957609,3,0,0,3
1509,-0.6009275547322721,0.7529750738623234,0,3,0,0
1510,0.8726065569653325,-0.3676939183964981,2,0,0,3
1511,-1.1048618091492568,0.34065030813516256,1,3,0,1
1512,0.08990348649166799,-0.8979114249014184,2,1,0,2
1513,1.3868574377477734,0.01327805617285168,3,0,0,3
1514,-1.6870073621462038,0.5194662846291058,1,2,0,1
1515,0.18669617422757806,-0.2738894446824854,2,1,0,2
1516,-0.8892806119614158,0.48894549737188703,1,2,0,0
1517,-0.18662187705249902,-1.3399777059310836,2,1,0,2
1518,0.36926349079320187,0.7584437560309354,0,3,0,3
1519,1.9109358910413752,0.9528913255398229,3,0,0,3
1520,-1.929989118636344,0.0029103318312248072,1,2,0,1
1521,-0.5191062670901458,-0.9395847588845164,2,1,0,2
1522,-1.8372778227561162,0.5393630907651806,1,2,0,1
1523,-2.555513525275233,-0.4097643327211621,1,2,0,1
1524,-2.1942957429626824,0.2489785978214168,1,2,0,1
1525,0.5416314597067654,0.2933870741966587,0,3,0,2
1526,-1.3718585418241327,0.36031246176640414,1,2,0,0
1527,2.070941697078225,0.8361485907010849,3,0,0,3
1528,-2.0762696475540716,-0.052201314826126985,1,2,0,1
1529,-2.6229238956921197,-0.2885195817328896,1,2,0,1
1530,0.11845964408978359,-1.34000757982125,2,1,0,2
1531,-2.309181482997679,-0.26956182366690945,1,2,0,1
1532,-0.30969775706636227,1.074621237650688,0,3,0,0
1533,-0.7064191825661392,-0.8382811950827471,2,1,0,2
1534,-0.024879432253219556,-0.3697419729048264,2,1,0,2
1535,0.38602460186500337,-0.04825023143981622,0,1,0,2
1536,-0.13582931409386503,1.1383992059950911,0,3,0,0
1537,-0.517466018622908,0.8198910312023802,0,3,0,0
1538,-0.5769360860121404,0.7138979197672973,0,3,0,0
1539,-0.9412388399753838,-0.8707642714264603,2,1,0,1
1540,1.7692362519409823,-1.4978083601891143,3,0,0,3
1541,-0.07777557698255987,-0.016050202202070218,0,3,0,2
1542,-0.8763031888229721,-1.474564649878501,2,1,0,1
1543,-0.40014370969295626,-0.31580597218720907,2,1,0,2
1544,0.4194760425171044,-1.2837276790767655,2,1,0,2
1545,1.1826241891662757,1.1627967824935685,0,0,0,3
1546,-0.6558771241982385,-0.6895979334849567,2,1,0,2
1547,1.551796017786275,0.9778585208867109,3,0,0,3
1548,-1.5494749631136993,0.027106275655311103,1,2,0,1
1549,-0.5894890165932513,-0.15685769071140723,2,1,0,2
1550,-1.0126471560717298,0.3096550694260791,1,3,0,1
1551,0.144554453861664,1.6220773794459422,0,3,0,0
1552,-0.32190476875021923,0.36691539389931505,0,3,0,0
1553,-0.5629918639037076,0.2017483873977115,0,3,0,2
1554,-1.5242843835068263,-1.602986329429741,1,1,0,1
1555,1.125291776979586,-0.337538022242864,3,0,0,3
1556,0.5571996526814633,-0.8719996198108445,2,1,0,2
1557,2.5940019442192503,0.5193731598385314,3,0,0,3
1558,-1.7243980261145702,0.37114432038210005,1,2,0,1
1559,-1.868221787513815,0.33261010613917147,1,2,0,1
1560,-2.00202155111988,0.3358699513901144,1,2,0,1
1561,-0.8518290145693822,0.6643968469886801,1,3,0,0
1562,0.7099936556015523,0.3414060336147784,0,0,0,3
1563,-1.6157047768432593,-1.1918770078907817,1,1,0,1
1564,-0.6131521979373276,0.6702139547447789,0,3,0,0
1565,1.80239817690251,-1.250062060214828,3,0,0,3
1566,0.6348859977384822,-1.1356394526417477,2,1,0,2
1567,-0.4659324823802804,0.25042631667984633,0,3,0,0
1568,1.8737331546998046,1.797485078753286,3,0,0,3
1569,2.5348943938089126,-0.3112257744629042,3,0,0,3
1570,0.4344432444614542,-2.2693567643650527,2,1,0,2
1571,-0.5197942077151889,0.10961600918693358,0,3,0,2
1572,1.153413978690845,-1.3525959291013165,2,0,0,3
1573,-0.922572134247391,0.610308693899124,1,2,0,0
1574,0.8247032734853447,1.5973575514170069,0,3,0,3
1575,0.4562533128564892,0.16696675436460204,0,1,0,3
1576,-0.5087718837155962,-1.3598413173189978,2,1,0,2
1577,-1.3863213059861945,0.36090912113133583,1,2,0,1
1578,-0.08456638809050311,-1.083053430796794,2,1,0,2
1579,1.2468148357191569,1.6042583032287188,0,0,0,3
1580,-1.1488488217870065,0.44424577269255633,1,2,0,0
1581,-0.6110553265737706,0.9274795018313824,0,3,0,0
1582,-1.5660863964788172,0.31851600065428476,1,2,0,1
1583,-1.2746557632025262,-0.40116684493162963,1,2,0,2
1584,-2.0802060290818014,-0.056749478163709385,1,2,0,1
1585,3.6744902850256254,0.29660094489232136,3,0,0,3
1586,-0.8484262191510534,0.6487598842764724,1,3,0,0
1587,2.190913187082218,0.14410364266611972,3,0,0,3
1588,-0.9812753934094346,-0.7575945034798789,1,1,0,2
1589,-1.6086388790288655,-0.03499142808283282,1,2,0,1
1590,-0.28400058221319424,-0.563364753572271,2,1,0,2
1591,1.9858349436766043,0.3953022614065977,3,0,0,3
1592,-0.07878905543653314,0.6042989669878603,0,3,0,0
1593,-1.4177063689629557,0.3762508123541287,1,2,0,1
1594,-0.4764848409731434,-1.586654719583578,2,1,0,2
1595,1.1165234034191498,0.5369005576160303,0,0,0,3
1596,0.28500029386039,-0.1362110791658614,0,1,0,3
1597,-1.6271218646538625,0.2417159777430825,1,2,0,1
1598,1.616651555443291,0.36121732744934604,3,0,0,3
1599,2.548791303624871,0.666788891012066,3,0,0,3
1600,1.5901512885617703,0.018868238737510656,3,0,0,3
1601,3.33513966949019,-0.22696021754863804,3,0,0,3
1602,-0.6194056459076838,-1.5229033035607757,2,1,0,1
1603,-0.9415872784828458,0.5724963331460754,1,2,0,0
1604,1.7724957733575673,-0.017323550872059668,3,0,0,3
1605,0.6786645434763562,0.20778199474151404,0,0,0,3
1606,-1.4381791646627353,-0.1500274919074468,1,2,0,1
1607,0.9430605616210199,-0.9192017477050427,2,0,0,3
1608,-0.4104288684609277,-1.073672789164015,2,1,0,2
1609,2.336199888876146,0.8109061169946714,3,0,0,3
1610,1.7077856515775234,-1.140621935474803,3,0,0,3
1611,2.181706200377275,-0.03670944805433459,3,0,0,3
1612,-0.8226440830465861,0.6664843706192368,0,3,0,0
1613,-1.0754156339266094,0.6740979653480298,1,2,0,0
1614,-0.8475039673429229,0.7142447639148044,1,3,0,0
1615,3.2682293143087082,0.29775222251276523,3,0,0,3
1616,0.30838325135748484,0.8539290351525705,0,3,0,0
1617,1.5727741452112751,0.4571539156536882,3,0,0,3
1618,-0.7195640092079953,-0.0861448220499932,1,1,0,2
1619,-2.019648881374527,0.41398816741903416,1,2,0,1
1620,1.8886430120837256,0.5912956777507539,3,0,0,3
1621,1.4263577374636613,-0.6909966011608192,3,0,0,3
1622,0.765799026822142,0.6539984278437603,0,0,0,3
1623,-2.3427380296304507,-0.086718428642765,1,2,0,1
1624,-1.4434292921674088,0.3974404004318171,1,2,0,1
1625,-0.28089299510573174,0.4692432688438334,0,3,0,0
1626,-1.265272376389106,0.6594573905943452,1,2,0,0
1627,-1.1995285070477042,0.5774127956404873,1,2,0,0
1628,-1.4995807629931923,0.015157539973358872,1,2,0,1
1629,0.2291144421903275,0.29347878081738493,0,3,0,3
1630,0.28485218477690744,0.12582067680975287,0,1,0,2
1631,-0.4973764593401048,-0.57996930768703,2,1,0,1
1632,1.7365580919146726,1.5107316593828397,3,0,0,3
1633,-1.896349483634994,0.3037620694411847,1,2,0,1
1634,-1.7225326524690459,0.5183867059280093,1,2,0,1
1635,0.298971190968817,-0.24410801760425316,2,1,0,2
1636,0.7387112430193238,-0.7472155564981308,2,0,0,2
1637,0.5595892829273472,0.7371835037869062,0,3,0,3
1638,-0.7036998603318544,0.32766085958357866,0,3,0,0
1639,0.2444985481049565,-1.632994523078016,2,1,0,2
1640,-0.36733911951809306,0.03360951897347878,0,3,0,2
1641,0.691185779035489,1.6630388463290326,0,3,0,3
1642,-0.9912951643054543,0.705797911323927,1,3,0,0
1643,-1.5294377808437412,-1.1814576963716334,1,1,0,1
1644,0.413461313043244,1.742937254627928,0,3,0,0
1645,-0.5335036350067618,-0.5418627069136842,2,1,0,2
1646,2.7393409499688097,0.4230125018431532,3,0,0,3
1647,2.926550444259254,-0.8551689799394374,3,0,0,3
1648,-2.2237302134764017,0.05651310036698801,1,2,0,1
1649,0.18253426094359537,-0.8994293204140985,2,1,0,2
1650,1.5082982679431536,0.06177910121226585,3,0,0,3
1651,-1.2136830594476569,0.23108044081051074,1,2,0,1
1652,0.08311679730705286,0.5313979159715426,0,3,0,0
1653,0.8148051382623406,0.430202519767517,0,0,0,3
1654,-0.5825140032881397,-1.0701468920310027,2,1,0,2
1655,3.1095943279214433,1.2048760732565318,3,0,0,3
1656,-1.8689005927882005,-0.27311561882301394,1,2,0,1
1657,-1.6864270452247272,0.6344994896288273,1,2,0,1
1658,-1.3930522484805594,0.4620513802662382,1,2,0,0
1659,1.6481993376286257,0.08757666611956433,3,0,0,3
1660,2.141329676346424,1.4214374656910767,3,0,0,3
1661,-1.8485221886283738,-0.20809225688502334,1,2,0,1
1662,2.3742018470476034,-0.27188601622115216,3,0,0,3
1663,-0.5964318707537022,0.5887700686412697,0,3,0,0
1664,2.645833120600529,0.3863583616279385,3,0,0,3
1665,-0.10478172951834835,-0.765062571169601,2,1,0,2
1666,4.405685747876149,-0.2940355647391046,3,0,0,3
1667,-0.15824685637753091,-1.1552409020641778,2,1,0,2
1668,-0.24798878905582777,0.08979908475865517,0,3,0,2
1669,-1.6065216844284778,-1.1855638926612821,1,1,0,1
1670,0.06895752491509602,0.22458423904611396,0,3,0,2
1671,3.576786622072192,-0.7846515226994747,3,0,0,3
1672,2.731314211434066,0.6164012921077666,3,0,0,3
1673,-1.1766372289871352,0.565013785563143,1,2,0,0
1674,-1.7515812119872536,-0.18953875498461104,1,2,0,1
1675,3.4926755106750553,-0.027558979395996074,3,0,0,3
1676,-0.6686402177275621,0.9354884115767951,0,3,0,0
1677,3.574215837347687,0.5395435966312634,3,0,0,3
1678,1.5820550533661804,2.210650117862853,0,0,0,0
1679,1.9570551487874355,0.28925268971952584,3,0,0,3
1680,-0.5959537497637425,0.7787659753046742,0,3,0,0
1681,-1.8357112766913728,-0.24737578512136804,1,2,0,1
1682,-0.6395452469800401,-0.6026400515678441,2,1,0,2
1683,-0.10665313398351968,0.9244267840231349,0,3,0,0
1684,-1.5357534042051415,0.401190383463813,1,2,0,0
1685,-1.795461373859671,0.5152274141285735,1,2,0,1
1686,1.6933590924779147,-1.1938692780686992,3,0,0,3
1687,-1.7049296371264269,0.5566742114149286,1,2,0,1
1688,-1.1586773372617225,-1.4196790301473259,2,1,0,1
1689,-1.945626966486263,0.3379223610313176,1,2,0,1
1690,1.5171089617607751,-1.1291433045136687,3,0,0,3
1691,-1.6998974334221777,-0.7196998179310266,1,2,0,1
1692,0.4106925340603685,-0.3681997017757259,2,1,0,3
1693,0.8679194792553409,0.5860772804953843,0,0,0,3
1694,-0.6262927321655072,-0.07597134595395112,1,1,0,2
1695,0.6270279446384588,-0.35812768698379716,2,0,0,3
1696,1.1207883878469818,1.587194767861293,0,0,0,3
1697,-1.1571778013725718,0.3928767744423129,1,2,0,0
1698,1.9148586377344812,-1.0911943237841877,3,0,0,3
1699,-2.053131319198452,0.11085520546438483,1,2,0,1
1700,3.8198832316347278,-0.36053459222993417,3,0,0,3
1701,-2.6180895311731356,-0.35603689398736843,1,2,0,1
1702,0.8708018898237894,-1.7940238625098808,2,1,0,2
1703,-1.3131968695111298,-1.0849464701729497,1,1,0,1
1704,-2.2128722795632805,-0.35347424275118255,1,2,0,1
1705,0.08582840256865716,1.702495362962646,0,3,0,0
1706,3.061869863352938,0.030409033616818692,3,0,0,3
1707,-0.3661365091376819,-1.6032468322857398,2,1,0,1
1708,-1.6397535765316817,0.27678801327015834,1,2,0,1
1709,-3.831196203546025,-0.8421254548249272,1,2,0,1
1710,-1.2364093815261405,0.553682196948631,1,2,0,0
1711,-1.2158083592715334,-1.3486408204363105,2,1,0,1
1712,2.611206684411813,0.2479527180369375,3,0,0,3
1713,-1.510809356627393,-0.5373648721529111,1,2,0,1
1714,2.0515389173788914,1.0937088984184242,3,0,0,3
1715,1.281951192632693,-1.264230245054892,2,0,0,3
1716,-0.03700381655992638,0.376642383864197,0,3,0,3
1717,0.758421074610136,1.260318251732891,0,3,0,0
1718,-2.0098625821425586,0.4249656224358026,1,2,0,1
1719,1.7142020188851408,0.6168921650910347,3,0,0,3
1720,0.47007379494788404,-0.48199933580695087,2,1,0,2
1721,-1.4424865180978628,-0.983333021134164,1,1,0,1
1722,3.7683084027525964,0.0034411448996010826,3,0,0,3
1723,0.5291322584995153,-1.0338585960500257,2,1,0,2
1724,2.1779630361549387,0.2896593847624404,3,0,0,3
1725,2.933896647241611,-0.45068670679783157,3,0,0,3
1726,0.2701843583831176,0.9815160705150378,0,3,0,0
1727,-1.073854795006083,0.698780263386124,1,3,0,0
1728,0.8817748261739022,-0.559762064979086,2,0,0,3
1729,-1.8748242287849888,-0.7545703731555737,1,2,0,1
1730,-1.4888857735761778,0.3607539486203369,1,2,0,1
1731,-1.5367410992719466,0.15509230500438426,1,2,0,0
1732,1.5208540075851578,-1.2111204548968437,2,0,0,2
1733,-1.0200285062689245,0.5205889729055692,1,2,0,0
1734,-1.6855832466164873,0.6436488036387702,1,2,0,1
1735,-1.0017456804397185,-0.5719709676419128,1,1,0,1
1736,1.0497415537008328,-0.8119655297796161,2,1,0,2
1737,0.935394337752284,-1.153996921893158,2,1,0,2
1738,0.5731517498101867,0.5900175786357578,0,3,0,3
1739,0.019153756294248103,-0.23635152796548803,2,1,0,2
1740,2.2130418362276263,-1.2541994808996424,3,0,0,3
1741,-0.010452282792856569,0.9881224031344912,0,3,0,0
1742,-2.029436565231604,0.3122257511139342,1,2,0,1
1743,2.508194188696136,-1.082724950832993,3,0,0,3
1744,-0.05110532721557036,0.2618107470468593,0,3,0,2
1745,1.6779892162359324,2.0909008662912014,0,0,0,3
1746,3.5509840994853645,-0.49238121601242474,3,0,0,3
1747,-0.02057398125083962,1.1281131707242427,0,3,0,0
1748,-1.79214021120325,0.5299494569193098,1,2,0,1
1749,0.8008722799229542,-2.0174472093028433,2,1,0,2
1750,0.362902759910363,-0.2550917682321268,2,1,0,2
1751,0.612115054605858,-1.747780473655071,2,1,0,2
1752,1.0861857680942175,-1.6844260735375969,2,0,0,2
1753,-0.7690458404212723,0.6766138160372175,0,3,0,0
1754,-1.7375477197158977,-0.7160728715990446,1,2,0,1
1755,-2.752237358166861,-0.4104300796430548,1,2,0,1
1756,1.6225849531024423,0.5463323199982361,3,0,0,3
1757,2.6234428491567554,-0.07586767739860806,3,0,0,3
1758,1.148503366014492,0.5715383714542701,0,0,0,3
1759,-0.9580925868901542,0.18330801364433136,1,2,0,0
1760,-1.2856760713502218,-0.016487896696528365,1,2,0,1
1761,-0.19904621283331222,-0.7404053728995499,2,1,0,2
1762,-1.1292765425443445,0.8895045306146552,1,3,0,0
1763,0.8627560766408512,0.38329553901694857,0,0,0,3
1764,-1.8348202959523021,0.21543635550027115,1,2,0,1
1765,1.1195172262242623,1.4386547605667734,0,3,0,3
1766,-1.9480691075139578,-0.32754172426082095,1,2,0,1
1767,0.7351281845781229,-0.6605774662183294,2,0,0,3
1768,-0.6776397531187672,-0.9192492173147068,2,1,0,1
1769,2.688485170156846,0.4663092652500137,3,0,0,3
1770,0.8416725194746129,1.9986361534894739,0,3,0,3
1771,0.7532422580194965,1.1283850027514373,0,3,0,3
1772,-1.0795315297263741,-0.1306916196499006,1,2,0,2
1773,0.7028888765476499,0.4376253252320403,0,0,0,3
1774,-0.001649557245148838,-0.08412956311349641,0,1,0,2
1775,-1.9457998725820342,-0.29723087430493517,1,2,0,1
1776,-1.4792719534910597,0.4247172514400479,1,2,0,0
1777,0.9691552977284517,-0.0657525978137501,0,0,0,3
1778,-1.2534458146070162,0.43802075396687484,1,2,0,0
1779,-1.0230527550381756,0.6147225498180112,1,2,0,0
1780,-0.7664866260878915,0.6329438358672334,0,3,0,0
1781,-0.6460778766068762,-0.27814590332323047,2,1,0,2
1782,-1.101520224372474,0.7758277310434993,1,2,0,0
1783,0.7962564277841611,-1.0827135418533267,2,0,0,3
1784,-1.2211391695050593,-1.439276716403846,2,1,0,1
1785,1.644139825533752,0.7282519083922254,3,0,0,3
1786,-0.16932551718278427,0.7917720194773811,0,3,0,0
1787,1.3195141937074946,0.7065173519091019,3,0,0,3
1788,1.4273821599457468,-0.8144183104824981,3,0,0,3
1789,-0.19979922211870196,-0.6418115662986258,2,1,0,2
1790,3.1543638847618234,0.26593057216551685,3,0,0,3
1791,-1.3259756316229778,0.36940624902355385,1,2,0,0
1792,-0.5833548759859296,0.8521134756993727,0,3,0,0
1793,-1.3630088703817125,0.3439469491444491,1,2,0,0
1794,-0.8943154437802349,-0.6725992798706221,2,1,0,1
1795,-1.7877563668538499,-0.04695853497394809,1,2,0,1
1796,-0.04687024065302386,1.1590399139576688,0,3,0,0
1797,-2.1177523648596464,0.0062516104922211825,1,2,0,1
1798,1.0495691269814724,-0.14162442991488997,0,0,0,3
1799,3.0093567624053756,-0.7982419879660599,3,0,0,3
1800,-2.425149273445512,0.060372229089058614,1,2,0,1
1801,2.8746581040949115,-0.8803911091559887,3,0,0,3
1802,-1.6590770852370507,0.16539787387961227,1,2,0,1
1803,0.10738338343099346,-0.09205101855629615,0,1,0,2
1804,3.942842427334185,0.2514131052399414,3,0,0,3
1805,0.5586854058797232,0.9655067787277983,0,3,0,3
1806,-1.1815331619929816,-0.5083122031765587,1,1,0,1
1807,-1.5486077273349808,0.2862598461551624,1,2,0,1
1808,1.3835299611821872,-0.3811505301678592,3,0,0,3
1809,-0.13581362642533396,0.6053921115685158,0,3,0,0
1810,-1.6934009874560283,0.5037655807585979,1,2,0,1
1811,0.9556397576423303,0.22032973363101274,0,0,0,3
1812,-0.611918836068061,0.7515839639667068,0,3,0,0
1813,-1.6008058334567872,0.22334261833227476,1,2,0,1
1814,1.2481359002686003,-1.7980383755374139,2,0,0,2
1815,1.597666012674563,-0.27621507961372926,3,0,0,3
1816,-0.30783830880553775,0.5972020481195498,0,3,0,0
1817,-2.127615901189891,0.2902926914146802,1,2,0,1
1818,-0.5775821123865676,-0.2551184195395064,2,1,0,2
1819,2.4399066781886987,-0.09527955305160785,3,0,0,3
1820,1.8499856463461115,1.1995250445439436,3,0,0,3
1821,2.031308334762496,0.7702811174104167,3,0,0,3
1822,0.05651386872399153,0.1389799327661704,0,1,0,2
1823,-1.034225885426632,0.6284116322838326,1,3,0,1
1824,0.5987919165199126,-0.42494361264366076,2,0,0,3
1825,1.8621107168227027,-0.34887572315944204,3,0,0,3
1826,1.6228969606377712,-1.3468867013439887,3,0,0,3
1827,3.044209278695576,-0.8337363320197357,3,0,0,3
1828,-1.1999957261226002,-1.2231358306376778,2,1,0,1
1829,0.666351116103831,-1.7600944140653125,2,1,0,2
1830,-0.026706445883935524,0.7776391893943572,0,3,0,0
1831,2.241103907116458,0.7457194050109486,3,0,0,3
1832,-1.0199859602996209,-0.006557907418406391,1,2,0,1
1833,-0.08088432520401344,0.011922120865586647,0,1,0,2
1834,0.8958393397018147,0.6637610097945318,0,0,0,3
1835,-0.07512857881845939,1.185528113454276,0,3,0,0
1836,1.2438584911350943,-0.058520879538646826,3,0,0,3
1837,2.2871550543330894,0.43380202122292016,3,0,0,3
1838,-0.7158221843678759,0.7889038207867396,0,3,0,0
1839,1.0994044971745163,0.2641431695960162,0,0,0,3
1840,-0.5896371575787067,0.8720819614869373,0,3,0,0
1841,-0.024390818986384986,0.5500674104380463,0,3,0,0
1842,0.8204306414560482,-0.023563456753291603,0,0,0,3
1843,1.1699513218217596,0.2670796625498168,0,0,0,3
1844,0.4414282150878421,-0.7599195899923813,2,1,0,2
1845,1.4349520043711443,0.7381914783038347,3,0,0,3
1846,0.5446460888141414,0.2736196199855979,0,1,0,3
1847,-0.9705425543423569,0.5380905478512528,1,2,0,0
1848,-0.8664417462694963,0.45504687654530607,1,2,0,0
1849,2.2013192109819255,0.7017469123243615,3,0,0,3
1850,0.3816000604117229,-0.529175394689196,2,1,0,2
1851,-1.0326941674548076,-0.055040302526821155,1,2,0,2
1852,-1.1909170050528506,0.026568158098281135,1,2,0,0
1853,2.7756565272446405,-0.02733165489483145,3,0,0,3
1854,-1.7314006824830015,0.5314210272806442,1,2,0,1
1855,-0.3496482138207708,0.5535676490715397,0,3,0,0
1856,0.03979781837447607,0.24024872746267678,0,3,0,2
1857,-0.22554019709206327,0.7016108730357479,0,3,0,0
1858,-0.46311158708224515,0.71295712751789,0,3,0,0
1859,1.1765154003307,1.8369844145472165,0,0,0,3
1860,1.0154118647119967,-1.152613204690461,2,1,0,2
1861,1.8499378643092124,-1.4157509465588716,3,0,0,3
1862,-1.5720786753606086,0.2110078759949764,1,2,0,1
1863,-1.31346011808983,0.5199408601867946,1,2,0,0
1864,-1.3684310994165407,0.4508032982694504,1,2,0,1
1865,-1.2111748047061761,0.7398554197520716,1,3,0,1
1866,0.32737722130219404,1.0295776360124647,0,3,0,0
1867,1.592134580366377,0.7239977135638387,3,0,0,3
1868,-1.7401428299719819,-0.6728411067317748,1,2,0,1
1869,-0.6935759007624681,0.8608717572418946,0,3,0,0
1870,-0.0501743820065611,-0.37194786925092843,2,1,0,2
1871,1.7754350619348325,-0.6778339514898368,3,0,0,3
1872,-1.6439726870421043,0.24314855518432446,1,2,0,1
1873,0.3957587842521335,0.6475770340853038,0,3,0,3
1874,0.1930174952498659,0.2930211098472777,0,1,0,2
1875,-2.585814310948383,-0.3951738364803219,1,2,0,1
1876,-0.07142042305512791,0.461993636895641,0,3,0,2
1877,-1.63593795902565,0.3325311382595565,1,2,0,1
1878,-1.6960912069790597,0.23628238584265487,1,2,0,1
1879,-1.3729009810915076,0.24059444381524298,1,2,0,1
1880,-1.29068412266297,-0.07242189681477895,1,2,0,0
1881,0.13519200009955726,-0.0462069725031162,0,1,0,2
1882,0.027479822622387084,-0.4066350116483357,2,1,0,2
1883,-1.9056781940526133,0.4405954960953525,1,2,0,1
1884,-0.019363725094547705,1.092581303519659,0,3,0,0
1885,0.7969210858285204,0.5526273766993315,0,0,0,3
1886,2.5334977946554114,0.2750441219474976,3,0,0,3
1887,-1.8387822996933096,0.0848728635257693,1,2,0,1
1888,-1.6220683599383403,0.3508911038945256,1,2,0,0
1889,-1.7958862524307964,-0.4567042592737365,1,2,0,1
1890,-1.7576884433320576,0.13680826647878258,1,2,0,1
1891,3.394921093440536,-0.38148378326223387,3,0,0,3
1892,-0.632100349808507,0.8512952221538534,0,3,0,0
1893,0.3899662410274527,-0.49859849372222836,2,1,0,2
1894,1.5881062199130496,-0.10771054617814824,3,0,0,3
1895,1.8848809954267476,0.2165781015969826,3,0,0,3
1896,-0.10674533657167984,-1.8319658402620131,2,1,0,2
1897,-1.294635779670786,-0.05134549144887594,1,2,0,1
1898,1.0569957872324833,-1.046026077267115,2,0,0,3
1899,1.9308307420831676,-0.34605541634098014,3,0,0,3
1900,3.4272448439850454,-0.5704102593368024,3,0,0,3
1901,2.8627576120835014,-0.03998234448825987,3,0,0,3
1902,2.225366501526012,-1.0207782051523437,3,0,0,3
1903,-1.5629485913274488,0.2687722237111735,1,2,0,1
1904,0.9087033259168644,-0.018096776062272907,0,0,0,3
1905,-1.158361719450597,0.503388368938159,1,2,0,0
1906,0.7412497047170273,-0.703193432928011,2,0,0,2
1907,3.4710068152716476,0.29213990176576204,3,0,0,3
1908,-1.5600864206246943,-2.0872096417346038,2,1,0,1
1909,0.33999545702295814,0.44895938713813827,0,3,0,2
1910,-0.7121855648206942,0.7788352219152177,0,3,0,0
1911,-1.3733082653532223,0.32923772187207934,1,2,0,0
1912,-0.11398139670813333,0.6765252916198624,0,3,0,0
1913,0.2894875472840104,0.06641923541996576,0,1,0,2
1914,1.0869711032385256,0.2637234767041215,0,0,0,3
1915,1.4896299355798492,0.8915549794049795,3,0,0,3
1916,-0.82418406098515,0.9402704948007213,0,3,0,0
1917,2.174858922958414,-0.45284108327918915,3,0,0,3
1918,-1.4596099735971622,0.3881204118082686,1,2,0,1
1919,-0.923743543344081,0.23630920843954883,1,2,0,0
1920,1.5380419031214625,0.4183045341721325,3,0,0,3
1921,-1.0273464330966051,-0.47222004610197743,1,1,0,2
1922,1.335887025686411,0.2956496764127046,3,0,0,3
1923,-0.09947160403667778,1.113689450169223,0,3,0,0
1924,-0.8317326784724918,-0.6529184555668986,2,1,0,1
1925,-1.9962227412672489,0.06640683999490726,1,2,0,1
1926,-1.4502504655916062,0.37816909343029587,1,2,0,1
1927,0.1235834296696934,0.7119899732501599,0,3,0,0
1928,1.5112518586267145,-0.6141968347211662,3,0,0,3
1929,-0.7358429557832137,0.7204704562666354,0,3,0,0
1930,-0.609573955513769,-0.12913713307941097,1,1,0,2
1931,-0.9536805818953661,0.6234483170197993,1,3,0,0
1932,-1.8656547381223128,0.3234956212579654,1,2,0,1
1933,-0.4171161261124761,0.5317902441014837,0,3,0,0
1934,0.4809349870965661,0.7452381069853781,0,3,0,3
1935,-1.5091476344544095,0.36302163719142205,1,2,0,1
1936,2.621842977024816,0.3468434740076796,3,0,0,3
1937,-1.98680934909599,0.3108627390751023,1,2,0,1
1938,-0.756237788002276,-0.1715354647713009,1,1,0,2
1939,0.9937423016232052,-0.3783748581101706,2,0,0,3
1940,-0.9386670738715754,-0.6916744670617578,2,1,0,1
1941,2.0744787001678517,0.00634548968931092,3,0,0,3
1942,-0.10154313734581483,-1.2814884886730364,2,1,0,2
1943,0.8559979634063581,-0.6665842672494711,2,0,0,2
1944,-0.29146616127507413,0.30112403767229784,0,3,0,2
1945,-0.8402129195506551,0.29373413997470715,1,2,0,0
1946,-1.8279435740659984,-0.39635777893756435,1,2,0,1
1947,2.0901814042262217,0.6853772970997577,3,0,0,3
1948,0.8040112653560914,-0.6034240657044776,2,0,0,3
1949,-0.35042383852502734,0.9707505134739797,0,3,0,0
1950,1.7040706127498937,1.202904195058027,3,0,0,3
1951,-1.369214129713516,-1.41399495552858,1,1,0,1
1952,0.5446630112756229,0.5842950715698533,0,3,0,3
1953,-2.4430677277952757,0.12714938810111495,1,2,0,1
1954,-1.3778084994463933,0.04672425378895515,1,2,0,1
